Transaction_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Rate,Total_Sales,Region
TXN-0954,2023.12.23,1428.0,31.0,female,ELECTRONICS,Smartphone,1,$550.00,0.05,$522.50,NORTH
TXN-0955,2023-08-26,CUST-1284,23.0,FEMALE,ELECTRONICS,Wireless Headphones,1,120.0,25%,$90.00,north
TXN-0956,2023-10-11,,25.0,female,  Electronics ,Smartwatch,1, 200.0 ,15%,$170.00,NORTH
TXN-0957,2023.02.04,CUST-1085,59.0,  Male  ,Apparel, Jeans ,1,60.0,0.15,$51.00,south
TXN-0958,19/10/2023,1054.0,64.0,F,Apparel ,Running Shoes,2,$85.00,5%,161.50,east
TXN-0959,"Jan 14, 2023",CUST-1339,,  Male  ,apparel, T-Shirt ,4,$25.00,25%,$75.00,east
txn_0960,2023-10-05,CUST-1411,52.0,F,apparel,Jeans,2,$60.00,0.1,$108.00,NORTH
TXN-0961,2023.04.09,CUST-1000,66.0,F,Apparel,Running Shoes,1,$85.00,,$85.00,West
TXN-0962,2023-03-16,1422.0,,  Male  ,HOME APPLIANCES,Coffee Maker,4,$75.00,0.05,285.00,East
TXN-0963,2023.06.04,CUST-1402,24.0,  Male  ,  Electronics ,Smartwatch,2,$200.00,0.25,300.00,West
TXN-0964,2023-10-14,CUST-1116,25.0,male,Appliances,Coffee Maker,2,75.0,0.15,127.50,  North 
TXN-0965,2023-06-06,CUST-1294,250.0,female,Apparel,Hat,5, 18.0 ,20%,72.00,East
TXN-0966,"Jan 23, 2023",CUST-1047,53.0, Female ,Apparel, Jacket ,3,110.0,0.25,247.50,West
TXN-0967,2023-04-03,CUST-1123,29.0,FEMALE,, Vacuum Cleaner ,3,$160.00,0.2,$384.00,  North 
TXN-0968,15/01/2023,CUST-1193,,Female,home appliances,Coffee Maker,5, 75.0 ,0.1,337.50,west
TXN-0969,04-26-2023,,43.0, Female ,Apparel , Jeans ,5,$60.00,20%,$240.00,South
txn_0970,"Apr 01, 2023",CUST-1427,,M,Apparel,Hat,2,$18.00,15%,30.60,North
TXN-0971,2023-10-23,CUST-1115,56.0,Male,electronics,Laptop,4, 950.0 ,0.15,"$3,230.00",  North 
TXN-0972,"Jan 02, 2023",CUST-1460,150.0,MALE,electronics, Wireless Headphones ,4, 120.0 ,15%,$408.00,north
TXN-0973,06-01-2023,CUST-1467,46.0,female,Apparel ,Hat,4,$18.00,25%,54.00,east
TXN-0974,2023-02-07,CUST-1125,48.0,F,,Microwave Oven,3,$180.00,0.05,$513.00,west
975,2023.05.26,CUST-1254,27.0,MALE,, Refrigerator ,3,$850.00,0.25,1912.50,South
TXN-0976,05-13-2023,CUST-1435,26.0,FEMALE,Electronics,Tablet,4,350.0,0.1,1260.00,North
TXN-0977,07-18-2023,CUST-1149,68.0,Female,home appliances,Vacuum Cleaner,3, 160.0 ,0.15,408.00,east
TXN-0978,2023.09.28,CUST-1084,36.0,male,,Wireless Headphones,1000,120.0,0.15,102000.00,NORTH
TXN-0979,2023-08-18,CUST-1118,57.0,MALE,HOME APPLIANCES,Air Conditioner,3, 650.0 ,,1950.00,West
txn_0980,2023-12-20,1466.0,54.0,M,clothing,Running Shoes,2, 85.0 ,0.25,$127.50,South
TXN-0981,2023-08-16,CUST-1474,38.0,female,Electro, Smartwatch ,2,200.0,5%,380.00,North
TXN-0982,2023-01-26,CUST-1137,67.0,FEMALE,home appliances,Vacuum Cleaner,1,160.0,25%,120.00,east
TXN-0983,2023-06-21,CUST-1456,26.0,,Electro,Smartphone,2,550.0,,"$1,100.00",North
TXN-0984,02-25-2023,CUST-1402,63.0,FEMALE,electronics,Laptop,1, 950.0 ,,$950.00,west
TXN-0985,08/02/2023,CUST-1324,59.0,  Male  ,APPAREL,T-Shirt,1,25.0,20%,$20.00,north
TXN-0986,08/11/2023,CUST-1336,51.0,MALE,Home Appliances,Coffee Maker,4,75.0,0.25,$225.00,west
TXN-0987,06/12/2023,CUST-1021,39.0,FEMALE,electronics,Smartwatch,3, 200.0 ,0.15,510.00,west
TXN-0988,"May 25, 2023",1239.0,39.0,male,  Electronics ,Tablet,4,$350.00,10%,"$1,260.00",West
TXN-0989,"Sep 03, 2023",CUST-1331,58.0,Male,electronics,Tablet,1,$350.00,0.1,"$999,999.00",  North 
txn_0990,2023-08-30,CUST-1391,63.0,F,Home-Appliances,Coffee Maker,1, 75.0 ,0.2,60.00,North
TXN-0991,15/08/2023,CUST-1366,36.0,F,Electronics,Smartphone,4,$550.00,0.2,"$1,760.00",east
TXN-0992,11-09-2023,CUST-1233,57.0,female,apparel, T-Shirt ,5,$25.00,0.15,106.25,South
TXN-0993,23/08/2023,CUST-1428,34.0, Female ,Home-Appliances, Air Conditioner ,2, 650.0 ,25%,975.00,north
TXN-0994,2023-02-05,CUST-1004,,,  Electronics ,Smartphone,4,550.0,10%,"$1,980.00",West
TXN-0995,15/02/2023,CUST-1241,42.0,FEMALE,Home-Appliances,Coffee Maker,2,$75.00,0.2,$120.00,west
TXN-0996,2023.06.08,CUST-1303,49.0,  Male  ,,Tablet,2,$350.00,,700.00,East
TXN-0997,2023.10.29,CUST-1421,43.0,MALE,electronics,Laptop,2,950.0,5%,1805.00,west
TXN-0998,01/11/2023,CUST-1058,37.0,FEMALE,home appliances,Vacuum Cleaner,3,160.0,0.25,360.00,South
TXN-0999,"Aug 16, 2023",CUST-1201,19.0,male,home appliances,Microwave Oven,5,180.0,0.2,$720.00,north
,2023.06.28,CUST-1379,45.0,MALE,  Electronics ,Smartphone,5, 550.0 ,10%,2475.00,north
TXN-1001,"Sep 06, 2023",1253.0,26.0,FEMALE,apparel,Jeans,3, 60.0 ,10%,$162.00,east
TXN-1002,2023-08-16,CUST-1352,23.0,Female,clothing,Jeans,5,$60.00,25%,$225.00,East
TXN-1003,"Sep 02, 2023",CUST-1308,19.0,MALE,APPAREL,Hat,1, 18.0 ,0.05,17.10,South
TXN-1004,2023.02.05,CUST-1444,52.0,male,APPAREL,Hat,3,$18.00,15%,45.90,west
1005,2023-09-09,1119.0,55.0,male,home appliances,Vacuum Cleaner,0, 160.0 ,0.25,0.00,NORTH
TXN-1006,24/03/2023,CUST-1060,-1.0,Male,Electro,Tablet,-2,350.0,20%,$0.00,West
TXN-1007,2023-11-22,CUST-1452,59.0,  Male  ,Appliances,Air Conditioner,4,650.0,10%,"$2,340.00",East
TXN-1008,"Feb 03, 2023",CUST-1499,40.0,FEMALE,HOME APPLIANCES,Refrigerator,2,850.0,0.1,1530.00,south
TXN-1009,10/06/2023,,41.0,Male,clothing,Running Shoes,4, 85.0 ,15%,289.00,East
txn_1010,10-02-2023,,21.0,Male,Appliances,Vacuum Cleaner,1,$160.00,0.25,$120.00,West
TXN-1011,03-14-2023,CUST-1176,18.0,Male,home appliances,Coffee Maker,1,75.0,15%,$63.75,East
TXN-1012,"Feb 03, 2023",CUST-1351,32.0, Female ,ELECTRONICS, Smartwatch ,1,$200.00,5%,$190.00,West
TXN-1013,2023.05.16,CUST-1463,25.0,FEMALE,home appliances,Vacuum Cleaner,3, 160.0 ,0.05,456.00,East
TXN-1014,2023-02-10,CUST-1424,32.0,Male,Electro, Laptop ,4,$950.00,0.05,"$3,610.00",West
TXN-1015,2023-08-05,CUST-1389,29.0,Male,clothing, T-Shirt ,4,25.0,10%,90.00,South
TXN-1016,11-13-2023,CUST-1252,20.0, Female ,Appliances, Coffee Maker ,4, 75.0 ,10%,270.00,west
TXN-1017,06-07-2023,1149.0,41.0,MALE,ELECTRONICS, Smartphone ,2,$550.00,15%,$935.00,East
TXN-1018,2023-10-30,CUST-1458,30.0,MALE,  Electronics ,Wireless Headphones,1,120.0,20%,$96.00,  North 
TXN-1019,2023.12.11,CUST-1491,46.0,M,Electro, Laptop ,5, 950.0 ,,4750.00,East
txn_1020,"Apr 22, 2023",CUST-1395,,FEMALE,Apparel , Jacket ,5, 110.0 ,5%,,NORTH
TXN-1021,2023-03-09,CUST-1124,20.0,  Male  ,Electronics, Smartphone ,4, 550.0 ,,"$2,200.00",West
TXN-1022,2023-06-28,CUST-1074,50.0,male,Appliances,Microwave Oven,3,$180.00,0.05,,South
TXN-1023,03/12/2023,CUST-1016,61.0,female,Apparel ,Running Shoes,5,85.0,0.1,382.50,south
TXN-1024,"Sep 06, 2023",1181.0,63.0,Male,Home Appliances,Microwave Oven,3,$180.00,0.25,$405.00,west
TXN-1025,2023-02-11,CUST-1041,37.0,Female,Apparel , T-Shirt ,1,25.0,0.2,20.00,west
TXN-1026,14/03/2023,CUST-1068,42.0,F,Apparel,Jeans,2,60.0,5%,114.00,south
TXN-1027,07-14-2023,CUST-1195,64.0,  Male  ,Home Appliances, Microwave Oven ,3, 180.0 ,10%,$486.00,east
TXN-1028,09-03-2023,CUST-1500,48.0,MALE,  Electronics ,Wireless Headphones,5,120.0,0.1,540.00,NORTH
TXN-1029,2023-11-01,CUST-1029,35.0,  Male  ,,Air Conditioner,1,$650.00,15%,,west
txn_1030,2023.08.17,CUST-1333,,Female,  Electronics ,Laptop,3, 950.0 ,0.25,"$2,137.50",West
TXN-1031,2023.02.26,CUST-1213,53.0,male,Electronics,Laptop,3,$950.00,0.1,2565.00,East
TXN-1032,"Apr 02, 2023",CUST-1311,53.0,male,apparel,Jacket,5,$110.00,0.1,495.00,West
TXN-1033,08-07-2023,CUST-1087,62.0,male,electronics, Laptop ,3, 950.0 ,5%,2707.50,East
TXN-1034,20/06/2023,CUST-1495,56.0,FEMALE,Apparel, Running Shoes ,2,$85.00,15%,144.50,NORTH
1035,2023-10-13,CUST-1485,44.0,male,apparel,T-Shirt,5, 25.0 ,0.1,$112.50,east
TXN-1036,27/01/2023,,43.0,Female,  Electronics , Smartwatch ,3,200.0,0.15,510.00,NORTH
TXN-1037,"Feb 25, 2023",CUST-1168,23.0,FEMALE,home appliances,Refrigerator,4, 850.0 ,0.1,"$3,060.00",NORTH
TXN-1038,29/03/2023,CUST-1048,68.0,MALE,Home Appliances,Microwave Oven,2,$180.00,,360.00,south
TXN-1039,2023.03.28,CUST-1342,62.0,Female,,Wireless Headphones,1,120.0,,$120.00,  North 
txn_1040,"Feb 22, 2023",CUST-1317,47.0,,electronics,Wireless Headphones,5, 120.0 ,5%,570.00,NORTH
TXN-1041,23/10/2023,,42.0,female,Home-Appliances,Refrigerator,2,$850.00,0.05,1615.00,  North 
TXN-1042,09/01/2023,CUST-1143,36.0,,home appliances,Microwave Oven,2,180.0,10%,324.00,west
TXN-1043,08-12-2023,CUST-1397,29.0,FEMALE,clothing,Jeans,4,$60.00,0.25,180.00,west
TXN-1044,2023.11.15,CUST-1245,33.0, Female ,Home-Appliances,Air Conditioner,4,$650.00,0.25,"$999,999.00",  North 
TXN-1045,10-29-2023,CUST-1233,36.0, Female ,Home-Appliances,Air Conditioner,5,$650.00,,3250.00,North
TXN-1046,2023-08-10,CUST-1225,66.0,FEMALE,Home-Appliances, Vacuum Cleaner ,4,$160.00,0.05,608.00,east
TXN-1047,12-06-2023,CUST-1092,41.0,female,APPAREL, Jacket ,3,$110.00,20%,$264.00,East
TXN-1048,2023-01-24,CUST-1091,48.0,FEMALE,ELECTRONICS,Wireless Headphones,2,120.0,0.15,$204.00,east
TXN-1049,2023-06-04,CUST-1127,33.0,female,Home Appliances,Vacuum Cleaner,2, 160.0 ,,320.00,  North 
,2023.02.13,1150.0,41.0,F,clothing,T-Shirt,4,$25.00,20%,80.00,south
TXN-1051,2023.09.18,CUST-1125,61.0,MALE,Apparel ,Jeans,1,$60.00,20%,48.00,NORTH
TXN-1052,"Jul 31, 2023",CUST-1275,57.0,FEMALE,Appliances,Microwave Oven,3,180.0,0.25,$405.00,West
TXN-1053,10/05/2023,CUST-1285,27.0,,Home-Appliances,Air Conditioner,3,$650.00,0.2,1560.00,North
TXN-1054,2023-01-17,,68.0,female,Appliances, Air Conditioner ,3,650.0,20%,"$1,560.00",NORTH
TXN-1055,2023-08-09,CUST-1390,,  Male  ,clothing,Jeans,3, 60.0 ,0.05,171.00,east
TXN-1056,2023-06-10,CUST-1162,46.0,  Male  ,Home Appliances,Vacuum Cleaner,1,160.0,5%,$152.00,east
TXN-1057,2023.03.17,,43.0, Female ,Apparel,Running Shoes,2, 85.0 ,10%,$153.00,West
TXN-1058,2023.05.04,CUST-1034,31.0,FEMALE,Home Appliances,Microwave Oven,2, 180.0 ,25%,$270.00,NORTH
TXN-1059,2023.04.07,1476.0,28.0,MALE,Electro,Smartphone,5,550.0,0.15,"$2,337.50",north
txn_1060,2023.07.07,1181.0,44.0,FEMALE,ELECTRONICS,Smartwatch,5,$200.00,0.25,750.00,  North 
TXN-1061,2023-06-05,1087.0,42.0,FEMALE,Apparel,Running Shoes,2, 85.0 ,0.25,127.50,North
TXN-1062,2023.01.29,CUST-1197,56.0,M,home appliances, Refrigerator ,4,$850.00,0.05,"$3,230.00",East
TXN-1063,08-30-2023,1370.0,23.0,Female,Electronics,Tablet,1,$350.00,25%,262.50,east
TXN-1064,11-11-2023,CUST-1233,45.0,  Male  ,APPAREL, T-Shirt ,5,$25.00,25%,93.75,  North 
1065,"Feb 22, 2023",CUST-1383,62.0,Male,Appliances,Coffee Maker,1,$75.00,10%,$67.50,east
TXN-1066,"Nov 29, 2023",CUST-1195,30.0,F,Electronics,Tablet,0,350.0,15%,$0.00,South
TXN-1067,2023-03-16,CUST-1467,57.0,M,electronics,Tablet,3,$350.00,5%,997.50,North
TXN-1068,2023.03.17,CUST-1022,68.0,M,Home-Appliances,Refrigerator,3,850.0,15%,"$2,167.50",west
TXN-1069,10-27-2023,CUST-1132,42.0,Female,home appliances,Refrigerator,5, 850.0 ,0.25,3187.50,North
txn_1070,28/11/2023,1045.0,30.0,Male,Apparel ,Jeans,1, 60.0 ,,60.00,west
TXN-1071,15/06/2023,CUST-1291,63.0,  Male  ,clothing,Hat,4,$18.00,0.05,$68.40,  North 
TXN-1072,2023-04-24,CUST-1413,66.0,FEMALE,Apparel ,T-Shirt,2,$25.00,0.25,37.50,west
TXN-1073,2023-01-01,CUST-1191,50.0,female,HOME APPLIANCES,Coffee Maker,4,75.0,0.15,255.00,  North 
TXN-1074,10-22-2023,CUST-1325,38.0,Female,apparel,T-Shirt,5, 25.0 ,0.15,106.25,east
TXN-1075,2023-06-15,CUST-1404,34.0,  Male  ,APPAREL,Jacket,4,$110.00,0.25,330.00,North
TXN-1076,2023-04-16,CUST-1427,20.0,Female,apparel, Hat ,3, 18.0 ,25%,40.50,west
TXN-1077,2023-05-11,CUST-1411,20.0,MALE,HOME APPLIANCES,Air Conditioner,2,$650.00,25%,975.00,East
TXN-1078,2023-05-20,CUST-1456,45.0,  Male  ,Electro,Wireless Headphones,3,$120.00,0.15,$306.00,west
TXN-1079,"Jun 28, 2023",CUST-1078,20.0,male,HOME APPLIANCES,Vacuum Cleaner,2,160.0,0.15,$272.00,south
txn_1080,"Nov 07, 2023",CUST-1147,-5.0,Female,  Electronics ,Smartwatch,1,$200.00,,$200.00,south
TXN-1081,26/03/2023,CUST-1141,66.0,MALE,APPAREL,Hat,4,18.0,,"$999,999.00",East
TXN-1082,2023-11-10,CUST-1427,45.0,F,Electro,Wireless Headphones,1,$120.00,5%,$114.00,north
TXN-1083,2023.04.18,1026.0,39.0,F,apparel,T-Shirt,1,25.0,10%,$22.50,south
TXN-1084,04-25-2023,CUST-1249,39.0,Female,  Electronics ,Laptop,5,$950.00,0.25,3562.50,West
TXN-1085,2023-09-14,1403.0,34.0,male,Apparel , T-Shirt ,3,$25.00,15%,63.75,north
TXN-1086,2023.09.10,CUST-1420,25.0,Female,Electronics,Wireless Headphones,3, 120.0 ,,$360.00,West
TXN-1087,2023-11-12,1053.0,42.0,  Male  ,Apparel ,T-Shirt,5, 25.0 ,0.05,$118.75,west
TXN-1088,"Oct 27, 2023",CUST-1101,33.0,Female,Appliances,Air Conditioner,2,$650.00,10%,"$1,170.00",North
TXN-1089,2023-05-20,CUST-1158,57.0,female,electronics,Laptop,4, 950.0 ,0.25,2850.00,North
txn_1090,2023-01-27,CUST-1396,53.0,female,Appliances, Microwave Oven ,4,180.0,5%,$684.00,  North 
TXN-1091,15/02/2023,CUST-1407,58.0,Female,Electro, Laptop ,5,950.0,15%,4037.50,south
TXN-1092,10/07/2023,CUST-1162,25.0,FEMALE,APPAREL, Jeans ,5, 60.0 ,25%,225.00,east
TXN-1093,2023-06-04,CUST-1441,42.0,M,, Running Shoes ,2,85.0,20%,$136.00,west
TXN-1094,"Jul 22, 2023",1293.0,,F,clothing,Jacket,5,110.0,0.05,$522.50,south
1095,"Sep 26, 2023",CUST-1052,32.0,,apparel,Running Shoes,4, 85.0 ,5%,323.00,  North 
TXN-1096,01-11-2023,CUST-1494,49.0,MALE,HOME APPLIANCES,Microwave Oven,5,$180.00,0.15,765.00,  North 
TXN-1097,"Aug 26, 2023",1170.0,33.0,female,APPAREL,Jeans,500,60.0,,30000.00,west
TXN-1098,14/03/2023,CUST-1279,37.0, Female ,Electronics,Smartphone,3, 550.0 ,25%,"$1,237.50",NORTH
TXN-1099,2023-02-11,CUST-1077,23.0,Female,Appliances,Refrigerator,2,850.0,,"$1,700.00",North
,"Jan 17, 2023",CUST-1457,34.0,female,, Smartwatch ,2,200.0,20%,$320.00,east
TXN-1101,"Aug 26, 2023",1143.0,59.0, Female ,Apparel ,Jacket,1, 110.0 ,10%,99.00,West
TXN-1102,09-13-2023,1277.0,20.0,F,apparel,T-Shirt,4,$25.00,20%,80.00,East
TXN-1103,10-24-2023,CUST-1060,54.0,  Male  ,HOME APPLIANCES,Vacuum Cleaner,4,160.0,25%,480.00,North
TXN-1104,2023-04-15,CUST-1350,65.0,female,Appliances,Air Conditioner,4,650.0,20%,"$2,080.00",West
TXN-1105,"Nov 02, 2023",,44.0,MALE,clothing, Jacket ,4, 110.0 ,0.1,$396.00,NORTH
TXN-1106,2023.01.17,CUST-1085,30.0,MALE,home appliances,Microwave Oven,3,180.0,0.2,432.00,North
TXN-1107,2023-11-10,CUST-1275,26.0,male,APPAREL,Jeans,4,$60.00,25%,$180.00,north
TXN-1108,2023.10.24,CUST-1185,27.0,Male,Electro,Laptop,3,$950.00,0.2,"$2,280.00",NORTH
TXN-1109,2023.04.28,CUST-1127,20.0,male,ELECTRONICS,Smartphone,5,550.0,0.25,"$2,062.50",north
txn_1110,03-22-2023,CUST-1088,60.0,  Male  ,Electro, Wireless Headphones ,5, 120.0 ,,$600.00,north
TXN-1111,2023-01-11,CUST-1385,,F,ELECTRONICS,Tablet,4,350.0,,"$1,400.00",West
TXN-1112,2023-11-29,CUST-1207,34.0,Male,Apparel , T-Shirt ,3,25.0,0.25,56.25,west
TXN-1113,2023-07-23,CUST-1407,46.0,M,Electro,Smartwatch,3,$200.00,5%,$570.00,  North 
TXN-1114,05/09/2023,,26.0,,home appliances,Vacuum Cleaner,2,160.0,,$320.00,West
TXN-1115,24/06/2023,1274.0,41.0,male,apparel,Hat,5,$18.00,0.15,$76.50,south
TXN-1116,2023.04.04,CUST-1298,40.0,FEMALE,home appliances,Coffee Maker,4,$75.00,0.2,240.00,south
TXN-1117,22/11/2023,CUST-1155,49.0,female,Electronics,Smartwatch,3,200.0,,$600.00,South
TXN-1118,2023-10-01,1241.0,21.0,Male,Electronics,Wireless Headphones,2,$120.00,20%,$192.00,East
TXN-1119,2023-11-01,CUST-1118,,  Male  ,Electronics,Wireless Headphones,2,120.0,10%,216.00,East
txn_1120,2023-10-20,CUST-1267,32.0,Female,APPAREL,Jeans,5,60.0,0.15,$255.00,West
TXN-1121,12/02/2023,1086.0,28.0,F,home appliances,Air Conditioner,0, 650.0 ,,$0.00,West
TXN-1122,02-04-2023,CUST-1250,38.0,Male,APPAREL, Jeans ,4,60.0,0.2,192.00,  North 
TXN-1123,2023-06-06,CUST-1141,67.0,M,ELECTRONICS, Smartwatch ,3,$200.00,25%,,West
TXN-1124,22/05/2023,CUST-1106,,female,electronics, Smartwatch ,1, 200.0 ,10%,180.00,east
1125,06/03/2023,CUST-1249,40.0,F,  Electronics ,Smartphone,1,$550.00,0.15,467.50,NORTH
TXN-1126,10/07/2023,CUST-1416,,FEMALE,Apparel,T-Shirt,3,$25.00,0.15,$63.75,West
TXN-1127,"Jun 20, 2023",CUST-1254,43.0,MALE,  Electronics ,Laptop,2, 950.0 ,0.05,1805.00,east
TXN-1128,2023-06-11,1223.0,36.0,Female,Electro,Smartwatch,5, 200.0 ,20%,800.00,North
TXN-1129,01-23-2023,CUST-1049,56.0,FEMALE,  Electronics , Laptop ,4,$950.00,25%,2850.00,East
txn_1130,09-28-2023,CUST-1023,60.0,Female,  Electronics ,Laptop,5, 950.0 ,0.05,4512.50,south
TXN-1131,21/03/2023,CUST-1144,,Male,apparel, Jacket ,5,110.0,15%,$467.50,north
TXN-1132,07-18-2023,CUST-1194,46.0,FEMALE,Electro,Wireless Headphones,4,120.0,0.1,432.00,West
TXN-1133,2023-10-29,1270.0,39.0,MALE,Electro,Smartwatch,2,200.0,0.1,$360.00,NORTH
TXN-1134,02-22-2023,1191.0,38.0,,ELECTRONICS,Smartphone,1,550.0,20%,$440.00,south
TXN-1135,19/02/2023,,33.0,Male,,Jeans,5,60.0,15%,255.00,East
TXN-1136,"Jul 31, 2023",CUST-1354,56.0,M,electronics,Wireless Headphones,1,$120.00,15%,102.00,north
TXN-1137,2023-07-04,CUST-1022,51.0,M,  Electronics ,Tablet,-2,350.0,10%,$0.00,south
TXN-1138,2023-11-22,CUST-1099,48.0,Female,APPAREL,Jacket,3,$110.00,20%,$264.00,north
TXN-1139,07/07/2023,CUST-1446,62.0,female,Electronics,Wireless Headphones,2, 120.0 ,,$240.00,west
txn_1140,2023.03.05,CUST-1375,60.0,M,Apparel ,Hat,3,$18.00,15%,$45.90,west
TXN-1141,2023-02-23,CUST-1043,38.0,F,Home Appliances,Microwave Oven,4,$0.00,0.05,$0.00,west
TXN-1142,2023-09-27,,40.0,female,Apparel , Jacket ,4,110.0,10%,$396.00,  North 
TXN-1143,2023-09-26,CUST-1311,65.0, Female ,apparel,Hat,1,$18.00,20%,14.40,East
TXN-1144,2023-07-23,1013.0,59.0,female,apparel,Jacket,3,$110.00,25%,$247.50,  North 
TXN-1145,09-23-2023,CUST-1239,,female,Home Appliances,Vacuum Cleaner,4,-$50.00,0.1,0.00,South
TXN-1146,2023.01.19,CUST-1037,66.0,Male,HOME APPLIANCES,Vacuum Cleaner,3,160.0,25%,360.00,west
TXN-1147,2023-12-06,CUST-1175,54.0,F,Electronics,Wireless Headphones,1, 120.0 ,0.25,$90.00,east
TXN-1148,2023.02.27,CUST-1120,54.0,female,home appliances,Refrigerator,2,850.0,0.2,1360.00,West
TXN-1149,"Jul 18, 2023",CUST-1040,35.0,male,Home-Appliances,Microwave Oven,4,0.0,5%,0.00,north
,04/03/2023,CUST-1415,41.0,female,home appliances,Coffee Maker,1,$75.00,15%,"$999,999.00",South
TXN-1151,2023-05-02,CUST-1050,43.0, Female ,APPAREL,Hat,1, 18.0 ,5%,17.10,North
TXN-1152,2023-06-17,CUST-1235,34.0, Female ,Electronics, Laptop ,1, 950.0 ,0.25,712.50,North
TXN-1153,2023-12-15,CUST-1244,31.0,  Male  ,Appliances, Air Conditioner ,4,$650.00,0.15,"$2,210.00",north
TXN-1154,29/09/2023,1109.0,43.0,male,Home Appliances,Air Conditioner,1,650.0,0.2,520.00,  North 
1155,"Feb 03, 2023",1124.0,60.0, Female ,apparel,Hat,2,18.0,5%,34.20,  North 
TXN-1156,11-16-2023,CUST-1095,44.0,  Male  ,Appliances,Vacuum Cleaner,4,160.0,5%,$608.00,south
TXN-1157,2023.11.06,,39.0,Female,Electronics,Smartphone,2,550.0,,1100.00,North
TXN-1158,17/05/2023,1091.0,43.0,MALE,HOME APPLIANCES,Refrigerator,2,$850.00,0.25,"$1,275.00",  North 
TXN-1159,"Nov 05, 2023",CUST-1177,27.0,F,Electronics, Smartwatch ,4, 200.0 ,0.1,720.00,north
txn_1160,2023.03.24,CUST-1105,52.0,,electronics, Laptop ,5,950.0,25%,"$3,562.50",north
TXN-1161,2023-08-30,CUST-1087,45.0,  Male  ,electronics, Smartphone ,9999,$550.00,25%,4124587.50,NORTH
TXN-1162,"Nov 10, 2023",CUST-1202,64.0,Female,Apparel, Jacket ,5,$110.00,0.15,$467.50,North
TXN-1163,2023-04-18,1123.0,59.0,Male,electronics,Smartphone,3,550.0,0.2,"$1,320.00",  North 
TXN-1164,"Aug 01, 2023",CUST-1460,53.0,  Male  ,,Laptop,-1,$950.00,20%,$0.00,west
TXN-1165,2023-05-29,1168.0,44.0, Female ,electronics,Wireless Headphones,1,$120.00,,120.00,east
TXN-1166,04-10-2023,CUST-1190,28.0,FEMALE,ELECTRONICS,Laptop,4,$950.00,0.05,3610.00,NORTH
TXN-1167,2023.12.13,CUST-1044,28.0,Female,Apparel ,T-Shirt,5, 25.0 ,0.15,"$999,999.00",South
TXN-1168,2023.05.11,CUST-1361,52.0,  Male  ,electronics, Smartphone ,3,550.0,10%,"$1,485.00",East
TXN-1169,2023.09.11,1348.0,55.0,MALE,,Jacket,2,$110.00,5%,209.00,East
txn_1170,2023-10-20,1178.0,29.0,MALE,clothing,Running Shoes,9999,85.0,,849915.00,  North 
TXN-1171,2023-04-27,CUST-1199,65.0, Female ,Apparel ,Hat,4, 18.0 ,0.05,68.40,West
TXN-1172,2023-10-04,CUST-1262,53.0,FEMALE,Home Appliances,Refrigerator,5, 850.0 ,25%,"$999,999.00",South
TXN-1173,2023.10.28,CUST-1400,37.0,Female,APPAREL,Jacket,1,110.0,10%,99.00,south
TXN-1174,2023.08.20,CUST-1479,39.0,FEMALE,Appliances,Air Conditioner,5,650.0,20%,2600.00,West
TXN-1175,2023.08.02,CUST-1158,37.0,F,apparel, T-Shirt ,4,$25.00,10%,$90.00,west
TXN-1176,18/07/2023,CUST-1364,33.0,female,  Electronics ,Smartwatch,1,$200.00,0.1,$180.00,West
TXN-1177,2023-06-10,CUST-1145,56.0,MALE,electronics,Smartwatch,4,$200.00,,$800.00,West
TXN-1178,2023-03-18,CUST-1037,34.0,Female,Electro,Smartphone,5,550.0,10%,2475.00,East
TXN-1179,"Aug 13, 2023",CUST-1445,59.0,Male,ELECTRONICS,Smartphone,1,$550.00,0.15,$467.50,East
txn_1180,"Jan 04, 2023",CUST-1410,31.0,M,apparel,Jeans,4,60.0,0.2,192.00,east
TXN-1181,16/10/2023,CUST-1031,39.0,female,Appliances, Coffee Maker ,1,$75.00,5%,$71.25,south
TXN-1182,"Jan 17, 2023",CUST-1467,22.0,MALE,apparel,Hat,5,18.0,5%,,north
TXN-1183,2023-03-30,CUST-1064,59.0,  Male  ,Electronics,Tablet,5, 350.0 ,10%,1575.00,North
TXN-1184,2023.03.27,CUST-1132,50.0,M,ELECTRONICS,Laptop,0, 950.0 ,15%,0.00,East
1185,05/07/2023,CUST-1128,52.0,F,,Tablet,4, 350.0 ,0.1,1260.00,NORTH
TXN-1186,"Jun 06, 2023",CUST-1069,43.0,male,Apparel ,Running Shoes,500,$85.00,20%,34000.00,North
TXN-1187,2023-04-14,CUST-1193,54.0,male,Appliances,Air Conditioner,3, 650.0 ,15%,,  North 
TXN-1188,2023.02.13,CUST-1267,25.0,FEMALE,Apparel ,Hat,1,18.0,,$18.00,east
TXN-1189,2023-10-24,CUST-1358,44.0,Male,Apparel, Running Shoes ,1,85.0,15%,$72.25,south
txn_1190,2023-08-31,CUST-1360,23.0,,clothing,Hat,5,18.0,0.15,76.50,West
TXN-1191,08/06/2023,CUST-1347,34.0,M,Home Appliances,Refrigerator,2,$850.00,15%,"$1,445.00",  North 
